,danceability,duration_ms,energy,loudness,mode,target,tempo,valence
769,0.5660000000000001,216913,0.741,-4.981,1,1,138.014,0.385
770,0.598,197589,0.46799999999999997,-6.25,0,1,179.91,0.797
771,0.6629999999999999,199750,0.488,-7.952999999999999,0,1,136.994,0.647
772,0.512,162573,0.7040000000000001,-4.739,1,1,198.06599999999997,0.527
773,0.162,280482,0.732,-10.447000000000001,0,1,165.812,0.149
774,0.518,190947,0.748,-3.8560000000000003,0,1,150.024,0.664
775,0.545,261785,0.74,-4.2330000000000005,0,1,125.99799999999999,0.31
776,0.581,184027,0.934,-5.511,1,1,120.024,0.391
777,0.611,231999,0.622,-5.075,0,1,146.11,0.5379999999999999
778,0.442,181133,0.8859999999999999,-5.79,0,1,139.981,0.34
779,0.364,219720,0.866,-4.772,1,1,183.96900000000002,0.46
780,0.401,263387,0.845,-5.367999999999999,1,1,137.798,0.76
781,0.26899999999999996,189760,0.951,-2.823,1,1,206.067,0.48100000000000004
782,0.774,268053,0.7140000000000001,-5.0089999999999995,0,1,111.964,0.8109999999999999
783,0.5870000000000001,263717,0.898,-3.91,0,1,102.012,0.473
784,0.585,206216,0.8909999999999999,-4.431,1,1,162.096,0.727
785,0.7440000000000001,194520,0.77,-4.071000000000001,0,1,128.005,0.9009999999999999
786,0.401,164645,0.591,-4.65,1,1,82.132,0.691
787,0.431,200858,0.986,-4.1419999999999995,1,1,166.074,0.303
788,0.612,179268,0.622,-6.6979999999999995,1,1,81.97200000000001,0.594
789,0.71,185800,0.716,-6.777,1,1,97.97399999999999,0.602
790,0.741,155495,0.7090000000000001,-2.653,1,1,108.84299999999999,0.7879999999999999
791,0.546,178278,0.907,-5.256,0,1,155.02,0.802
792,0.499,219789,0.643,-4.64,1,1,125.18,0.135
793,0.5539999999999999,220878,0.915,-8.52,1,1,127.99700000000001,0.327
794,0.703,200967,0.562,-8.232999999999999,1,1,96.053,0.183
795,0.469,210629,0.759,-5.119,1,1,130.045,0.332
796,0.7190000000000001,196341,0.44,-6.266,0,1,133.013,0.505
797,0.568,201857,0.807,-5.894,0,1,110.98100000000001,0.71
798,0.39,211692,0.9420000000000001,-4.811,0,1,76.48100000000001,0.332
799,0.6559999999999999,159268,0.935,-2.476,1,1,120.01100000000001,0.9159999999999999
800,0.564,154293,0.8009999999999999,-4.73,0,1,105.01,0.401
801,0.726,206160,0.695,-6.932,1,1,127.52600000000001,0.86
802,0.45399999999999996,214794,0.893,-1.963,0,1,147.97799999999998,0.299
803,0.541,237568,0.718,-5.544,0,1,146.037,0.541
804,0.493,214147,0.606,-4.437,0,1,175.896,0.573
805,0.43799999999999994,195987,0.778,-7.452000000000001,1,1,95.775,0.457
806,0.47100000000000003,205213,0.8490000000000001,-3.6180000000000003,1,1,120.59200000000001,0.628
807,0.45899999999999996,215000,0.977,-2.57,0,1,160.042,0.419
808,0.324,160587,0.948,-4.609,1,1,90.542,0.342
809,0.66,194000,0.5920000000000001,-5.568,0,1,139.984,0.20600000000000002
810,0.62,187248,0.934,-5.715,1,1,102.01,0.47
811,0.674,219133,0.85,-5.343,0,1,122.92399999999999,0.6920000000000001
812,0.28,268659,0.6,-6.947,0,1,94.37,0.0514
813,0.38299999999999995,193611,0.873,-5.082,0,1,119.29299999999999,0.344
814,0.545,220129,0.78,-4.975,0,1,126.014,0.47700000000000004
815,0.514,195250,0.956,-3.003,0,1,174.03799999999998,0.436
816,0.433,268105,0.7240000000000001,-6.126,0,1,174.00599999999997,0.6890000000000001
817,0.564,149507,0.5579999999999999,-7.018,0,1,87.73100000000001,0.456
818,0.528,195576,0.9309999999999999,-5.313,0,1,126.054,0.495
819,0.49,193490,0.7040000000000001,-6.853,1,1,136.94799999999998,0.306
820,0.563,207775,0.617,-4.166,1,1,119.949,0.22899999999999998
821,0.361,271227,0.42,-11.572000000000001,0,1,86.68700000000001,0.0846
822,0.49200000000000005,205859,0.861,-5.118,1,1,134.108,0.27699999999999997
823,0.561,208800,0.8059999999999999,-4.809,1,1,140.07,0.61
824,0.429,189755,0.955,-3.437,0,1,201.076,0.75
825,0.58,203864,0.733,-6.797999999999999,0,1,95.99700000000001,0.688
826,0.5489999999999999,228904,0.6559999999999999,-6.515,1,1,180.043,0.594
827,0.564,146562,0.903,-2.34,1,1,146.94899999999998,0.7659999999999999
828,0.526,229733,0.85,-3.009,0,1,151.94,0.314
829,0.44,208173,0.5329999999999999,-5.318,1,1,144.039,0.461
830,0.613,152468,0.608,-5.428999999999999,0,1,87.46700000000001,0.523
831,0.569,197673,0.685,-6.086,0,1,189.938,0.37200000000000005
832,0.537,156057,0.778,-5.817,1,1,166.958,0.8440000000000001
833,0.434,196160,0.932,-3.363,1,1,118.973,0.265
834,0.617,182987,0.502,-6.3389999999999995,0,1,95.92399999999999,0.41100000000000003
835,0.45899999999999996,222173,0.932,-2.251,1,1,166.017,0.58
836,0.455,215227,0.912,-5.188,1,1,158.048,0.602
837,0.42,230240,0.632,-4.915,1,1,133.442,0.47700000000000004
838,0.564,154293,0.8009999999999999,-4.73,0,0,105.01,0.401
839,0.726,206160,0.695,-6.932,1,0,127.52600000000001,0.86
840,0.45399999999999996,214794,0.893,-1.963,0,0,147.97799999999998,0.299
841,0.541,237568,0.718,-5.544,0,0,146.037,0.541
842,0.493,214147,0.606,-4.437,0,0,175.896,0.573
843,0.43799999999999994,195987,0.778,-7.452000000000001,1,0,95.775,0.457
844,0.47100000000000003,205213,0.8490000000000001,-3.6180000000000003,1,0,120.59200000000001,0.628
845,0.45899999999999996,215000,0.977,-2.57,0,0,160.042,0.419
846,0.324,160587,0.948,-4.609,1,0,90.542,0.342
847,0.66,194000,0.5920000000000001,-5.568,0,0,139.984,0.20600000000000002
848,0.62,187248,0.934,-5.715,1,0,102.01,0.47
849,0.674,219133,0.85,-5.343,0,0,122.92399999999999,0.6920000000000001
850,0.28,268659,0.6,-6.947,0,0,94.37,0.0514
851,0.38299999999999995,193611,0.873,-5.082,0,0,119.29299999999999,0.344
852,0.545,220129,0.78,-4.975,0,0,126.014,0.47700000000000004
853,0.514,195250,0.956,-3.003,0,0,174.03799999999998,0.436
854,0.433,268105,0.7240000000000001,-6.126,0,0,174.00599999999997,0.6890000000000001
855,0.564,149507,0.5579999999999999,-7.018,0,0,87.73100000000001,0.456
856,0.528,195576,0.9309999999999999,-5.313,0,0,126.054,0.495
857,0.49,193490,0.7040000000000001,-6.853,1,0,136.94799999999998,0.306
858,0.563,207775,0.617,-4.166,1,0,119.949,0.22899999999999998
859,0.361,271227,0.42,-11.572000000000001,0,0,86.68700000000001,0.0846
860,0.49200000000000005,205859,0.861,-5.118,1,0,134.108,0.27699999999999997
861,0.561,208800,0.8059999999999999,-4.809,1,0,140.07,0.61
862,0.429,189755,0.955,-3.437,0,0,201.076,0.75
863,0.58,203864,0.733,-6.797999999999999,0,0,95.99700000000001,0.688
864,0.5489999999999999,228904,0.6559999999999999,-6.515,1,0,180.043,0.594
865,0.564,146562,0.903,-2.34,1,0,146.94899999999998,0.7659999999999999
866,0.526,229733,0.85,-3.009,0,0,151.94,0.314
867,0.44,208173,0.5329999999999999,-5.318,1,0,144.039,0.461
868,0.613,152468,0.608,-5.428999999999999,0,0,87.46700000000001,0.523
869,0.569,197673,0.685,-6.086,0,0,189.938,0.37200000000000005
870,0.537,156057,0.778,-5.817,1,0,166.958,0.8440000000000001
871,0.434,196160,0.932,-3.363,1,0,118.973,0.265
872,0.617,182987,0.502,-6.3389999999999995,0,0,95.92399999999999,0.41100000000000003
873,0.45899999999999996,222173,0.932,-2.251,1,0,166.017,0.58
874,0.455,215227,0.912,-5.188,1,0,158.048,0.602
875,0.42,230240,0.632,-4.915,1,0,133.442,0.47700000000000004
876,0.643,223507,0.7170000000000001,-4.876,0,0,90.89299999999999,0.46
877,0.42700000000000005,193733,0.8440000000000001,-4.5969999999999995,0,0,85.346,0.716
878,0.569,316053,0.7440000000000001,-5.757000000000001,0,0,145.063,0.59
879,0.638,207627,0.6990000000000001,-5.54,0,0,92.939,0.66
880,0.435,207000,0.802,-6.871,1,0,84.26700000000001,0.45399999999999996
881,0.759,216707,0.8909999999999999,-2.983,1,0,98.579,0.5870000000000001
882,0.5479999999999999,273733,0.815,-4.388999999999999,0,0,146.934,0.345
883,0.669,253067,0.8290000000000001,-3.801,1,0,118.934,0.61
884,0.769,282493,0.6559999999999999,-6.561,1,0,90.029,0.391
885,0.88,257000,0.7659999999999999,-4.071000000000001,1,0,106.03399999999999,0.6579999999999999
886,0.8009999999999999,250533,0.8809999999999999,-4.656000000000001,1,0,93.73299999999999,0.429
887,0.8540000000000001,291782,0.6920000000000001,-6.625,1,0,101.865,0.753
888,0.866,249800,0.7490000000000001,-3.977,1,0,92.07700000000001,0.8909999999999999
889,0.81,314352,0.7909999999999999,-5.909,1,0,153.067,0.948
890,0.764,276596,0.821,-5.919,1,0,162.519,0.9620000000000001
891,0.797,236520,0.502,-3.925,0,0,106.99700000000001,0.385
892,0.816,247453,0.675,-8.23,1,0,151.444,0.615
893,0.547,205640,0.594,-8.389,1,0,81.9,0.501
894,0.797,211120,0.75,-9.369,1,0,177.87,0.74
895,0.904,226864,0.813,-7.105,0,0,125.461,0.81
896,0.574,267320,0.799,-5.734,1,0,199.804,0.46299999999999997
897,0.6459999999999999,287000,0.812,-3.932,1,0,95.014,0.6940000000000001
898,0.909,229933,0.539,-4.2780000000000005,0,0,90.038,0.8690000000000001
899,0.728,239267,0.826,-3.763,0,0,94.36,0.8340000000000001
900,0.828,233360,0.792,-5.435,0,0,134.19899999999998,0.777
901,0.868,231200,0.805,-3.218,0,0,143.983,0.544
902,0.914,275907,0.794,-3.897,1,0,140.128,0.9620000000000001
903,0.745,213760,0.841,-4.774,1,0,97.90899999999999,0.767
904,0.8809999999999999,266067,0.622,-4.149,1,0,91.98899999999999,0.633
905,0.662,223440,0.507,-8.238,1,0,86.412,0.6759999999999999
906,0.727,256000,0.736,-6.202999999999999,1,0,85.1,0.687
907,0.263,366733,0.6629999999999999,-8.264,1,0,167.271,0.25
908,0.667,303333,0.41,-8.323,0,0,75.069,0.493
909,0.47700000000000004,227387,0.728,-5.71,1,0,89.209,0.69
910,0.7120000000000001,209120,0.805,-3.142,0,0,94.973,0.851
911,0.669,265707,0.5760000000000001,-6.475,1,0,79.042,0.456
912,0.7170000000000001,262560,0.508,-6.392,0,0,89.473,0.6809999999999999
913,0.6459999999999999,236133,0.77,-6.596,0,0,99.165,0.6809999999999999
914,0.75,301133,0.45799999999999996,-9.092,1,0,83.61,0.536
915,0.925,379120,0.728,-6.82,1,0,96.54,0.667
916,0.713,271333,0.6779999999999999,-3.525,0,0,138.009,0.7340000000000001
917,0.84,207907,0.835,-4.386,0,0,103.376,0.637
918,0.73,221133,0.602,-3.782,0,0,97.954,0.927
919,0.8140000000000001,242013,0.899,-5.957999999999999,1,0,119.01100000000001,0.545
920,0.878,325573,0.41700000000000004,-6.7989999999999995,1,0,77.49,0.904
921,0.9440000000000001,203787,0.511,-10.96,0,0,113.046,0.8420000000000001
922,0.826,223000,0.647,-6.306,0,0,102.01700000000001,0.872
923,0.8,256347,0.496,-7.135,1,0,128.29,0.35700000000000004
924,0.838,201400,0.469,-7.992000000000001,1,0,139.975,0.778
925,0.795,203360,0.638,-4.829,0,0,95.963,0.8440000000000001
926,0.7659999999999999,232840,0.49,-6.553,1,0,134.143,0.8320000000000001
927,0.716,204733,0.6659999999999999,-7.718999999999999,0,0,78.498,0.8640000000000001
928,0.85,229867,0.48200000000000004,-6.684,0,0,100.95700000000001,0.217
929,0.605,229040,0.633,-5.899,0,0,87.26,0.5920000000000001
930,0.9109999999999999,265867,0.5529999999999999,-3.74,0,0,92.89299999999999,0.97
931,0.596,232573,0.6609999999999999,-6.239,0,0,129.491,0.86
932,0.637,336733,0.63,-4.431,0,0,81.582,0.601
933,0.78,236827,0.69,-4.958,0,0,98.00200000000001,0.341
934,0.669,214600,0.61,-8.217,1,0,94.439,0.428
935,0.76,225347,0.555,-4.048,0,0,125.964,0.56
936,0.677,192107,0.682,-6.879,1,0,106.279,0.875
937,0.8959999999999999,223133,0.457,-9.075,0,0,100.04299999999999,0.9209999999999999
938,0.779,283360,0.562,-7.031000000000001,0,0,86.01,0.684
939,0.745,234733,0.62,-8.24,1,0,99.985,0.603
940,0.835,209490,0.6779999999999999,-6.457999999999999,1,0,132.868,0.708
941,0.917,205587,0.546,-7.499,1,0,100.758,0.547
942,0.894,250373,0.7909999999999999,-4.699,1,0,105.01799999999999,0.583
943,0.843,270507,0.805,-5.946000000000001,0,0,94.946,0.615
944,0.725,240027,0.64,-7.905,0,0,166.02900000000002,0.915
945,0.728,235213,0.9740000000000001,-2.261,0,0,79.52600000000001,0.965
946,0.871,234000,0.597,-4.9319999999999995,0,0,125.999,0.635
947,0.64,229773,0.527,-7.683,0,0,164.02900000000002,0.603
948,0.764,213133,0.732,-7.232,1,0,89.976,0.652
949,0.733,294693,0.521,-3.657,0,0,112.913,0.525
950,0.618,242773,0.552,-6.8629999999999995,1,0,81.975,0.586
951,0.753,257787,0.516,-5.164,1,0,122.01899999999999,0.826
952,0.825,192440,0.855,-4.155,1,0,102.631,0.5479999999999999
953,0.7170000000000001,226400,0.754,-4.263999999999999,1,0,117.34700000000001,0.6729999999999999
954,0.8340000000000001,230133,0.652,-7.899,0,0,95.015,0.5479999999999999
955,0.588,208573,0.461,-8.686,0,0,200.053,0.659
956,0.511,214960,0.589,-6.178999999999999,0,0,100.814,0.757
957,0.894,236507,0.40399999999999997,-5.912999999999999,0,0,102.009,0.759
958,0.867,284027,0.593,-7.775,0,0,95.50399999999999,0.885
959,0.75,204707,0.7709999999999999,-5.622999999999999,1,0,83.064,0.8220000000000001
960,0.9009999999999999,283387,0.512,-6.468,1,0,85.012,0.638
961,0.7879999999999999,302000,0.8079999999999999,-4.77,0,0,143.04,0.8440000000000001
962,0.8859999999999999,229813,0.62,-5.854,1,0,76.035,0.6
963,0.713,285587,0.47100000000000003,-7.392,0,0,199.765,0.7809999999999999
964,0.833,263240,0.7809999999999999,-4.694,0,0,93.13799999999999,0.812
965,0.563,331427,0.612,-7.436,0,0,117.088,0.591
966,0.7759999999999999,244187,0.736,-6.308,1,0,159.838,0.536
967,0.698,295827,0.925,-4.209,0,0,96.95299999999999,0.6759999999999999
968,0.66,237800,0.536,-8.786,0,0,159.963,0.775
969,0.7909999999999999,201000,0.725,-4.244,0,0,84.57,0.5539999999999999
970,0.711,248200,0.733,-4.96,0,0,172.925,0.87
971,0.6709999999999999,280013,0.499,-7.766,1,0,84.045,0.0854
972,0.925,243027,0.748,-5.572,0,0,92.978,0.615
973,0.701,253733,0.885,-6.81,1,0,121.54,0.741
974,0.7609999999999999,263227,0.627,-5.553999999999999,1,0,109.821,0.8909999999999999
975,0.725,296693,0.48700000000000004,-5.959,0,0,136.086,0.599
976,0.831,243467,0.713,-6.9670000000000005,0,0,99.584,0.6829999999999999
977,0.7709999999999999,230200,0.685,-4.638999999999999,1,0,88.99700000000001,0.6829999999999999
978,0.8290000000000001,205653,0.6990000000000001,-5.321000000000001,1,0,178.454,0.9229999999999999
979,0.723,222360,0.644,-4.803,1,0,189.537,0.743
980,0.867,303027,0.6920000000000001,-7.125,0,0,101.027,0.637
981,0.6859999999999999,253200,0.698,-2.9419999999999997,0,0,93.118,0.748
982,0.68,239747,0.659,-5.242999999999999,0,0,106.083,0.6409999999999999
983,0.879,272080,0.643,-3.7089999999999996,1,0,120.012,0.5820000000000001
984,0.907,163133,0.625,-5.557,1,0,99.91799999999999,0.605
985,0.652,230413,0.642,-5.657,1,0,87.009,0.765
986,0.795,284947,0.674,-4.937,0,0,93.087,0.728
987,0.84,257360,0.493,-5.9,0,0,96.99799999999999,0.361
988,0.486,275240,0.46,-7.547999999999999,0,0,138.907,0.252
989,0.601,186307,0.621,-5.662000000000001,0,0,94.553,0.29
990,0.636,238747,0.946,-4.683,0,0,125.085,0.8909999999999999
991,0.8170000000000001,224640,0.8059999999999999,-4.606,1,0,110.086,0.805
992,0.7959999999999999,231933,0.47700000000000004,-7.1610000000000005,1,0,119.928,0.685
993,0.816,247840,0.5,-4.551,1,0,124.037,0.649
994,0.7340000000000001,219867,0.599,-8.462,1,0,145.185,0.772
995,0.6729999999999999,289747,0.614,-5.426,1,0,176.05200000000002,0.36200000000000004
996,0.603,257893,0.782,-4.832,1,0,124.303,0.731
997,0.777,304000,0.474,-10.211,0,0,164.123,0.63
998,0.845,211200,0.467,-7.6739999999999995,1,0,138.007,0.7020000000000001
999,0.6709999999999999,293667,0.782,-5.4,1,0,87.649,0.905
1000,0.735,211666,0.8240000000000001,-4.143,0,0,100.20200000000001,0.726
1001,0.624,288333,0.653,-6.582000000000001,0,0,73.884,0.565
1002,0.6729999999999999,249467,0.785,-2.8939999999999997,0,0,84.60700000000001,0.85
1003,0.884,252440,0.6970000000000001,-6.022,1,0,101.965,0.322
1004,0.7240000000000001,246333,0.6890000000000001,-5.922000000000001,0,0,146.496,0.693
1005,0.578,235533,0.6659999999999999,-7.1,1,0,195.13,0.591
1006,0.823,284467,0.496,-7.831,0,0,89.87200000000001,0.41200000000000003
1007,0.867,286733,0.677,-6.678,1,0,162.804,0.525
1008,0.903,221160,0.413,-4.635,0,0,100.039,0.7809999999999999
1009,0.862,334414,0.488,-7.914,1,0,92.965,0.57
1010,0.919,296587,0.677,-8.642000000000001,1,0,131.05,0.875
1011,0.779,246960,0.64,-8.415,1,0,99.01899999999999,0.498
1012,0.845,187840,0.768,-5.4479999999999995,1,0,100.0,0.96
1013,0.6559999999999999,256733,0.578,-8.97,0,0,94.514,0.556
1014,0.8029999999999999,192213,0.45399999999999996,-4.802,0,0,99.99,0.7390000000000001
1015,0.92,241400,0.48700000000000004,-5.577999999999999,0,0,92.836,0.8059999999999999
1016,0.7929999999999999,173053,0.708,-5.85,0,0,160.02,0.757
1017,0.797,207587,0.586,-6.98,0,0,157.151,0.768
1018,0.621,253707,0.6,-6.349,1,0,80.021,0.485
1019,0.542,190307,0.7020000000000001,-4.835,0,0,174.332,0.49200000000000005
1020,0.8909999999999999,224253,0.439,-7.994,0,0,77.499,0.622
1021,0.7140000000000001,282707,0.821,-7.635,1,0,95.999,0.649
1022,0.765,273360,0.6659999999999999,-5.3839999999999995,1,0,87.00200000000001,0.7559999999999999
1023,0.764,364133,0.617,-6.005,0,0,97.024,0.835
1024,0.64,278773,0.618,-5.955,1,0,129.335,0.518
1025,0.5920000000000001,264760,0.77,-3.4019999999999997,1,0,191.692,0.361
1026,0.9640000000000001,261880,0.595,-6.8870000000000005,0,0,128.593,0.629
1027,0.447,227853,0.6940000000000001,-4.637,0,0,175.868,0.509
1028,0.581,275987,0.8270000000000001,-4.566,1,0,174.013,0.5489999999999999
1029,0.451,227960,0.55,-8.137,1,0,80.001,0.594
1030,0.86,249307,0.467,-9.434,0,0,99.961,0.385
1031,0.611,253000,0.6890000000000001,-4.976,1,0,144.998,0.7040000000000001
1032,0.87,253707,0.591,-6.322,1,0,80.018,0.539
1033,0.74,222653,0.722,-2.149,1,0,140.139,0.841
1034,0.762,225373,0.6609999999999999,-6.075,0,0,130.009,0.769
1035,0.675,238800,0.39399999999999996,-8.539,1,0,104.98700000000001,0.405
1036,0.802,269973,0.6890000000000001,-6.263999999999999,1,0,144.096,0.838
1037,0.405,280680,0.721,-6.97,1,0,92.855,0.816
1038,0.922,255120,0.8809999999999999,-3.239,0,0,120.999,0.972
1039,0.773,257000,0.7240000000000001,-5.731,1,0,131.092,0.821
1040,0.8370000000000001,332800,0.578,-4.696000000000001,0,0,138.043,0.922
1041,0.426,193213,0.584,-5.292999999999999,1,0,193.437,0.272
1042,0.7290000000000001,281827,0.792,-3.137,1,0,157.993,0.698
1043,0.5770000000000001,257120,0.6679999999999999,-4.8839999999999995,1,0,60.708999999999996,0.7020000000000001
1044,0.444,255413,0.708,-5.926,0,0,105.412,0.26
1045,0.5710000000000001,230613,0.613,-6.836,1,0,83.31700000000001,0.583
1046,0.867,274227,0.7809999999999999,-4.459,1,0,166.797,0.665
1047,0.784,264920,0.568,-6.861000000000001,1,0,101.005,0.69
1048,0.858,202720,0.484,-7.4479999999999995,0,0,99.992,0.32899999999999996
1049,0.9329999999999999,179160,0.513,-13.203,1,0,102.01700000000001,0.595
1050,0.675,260600,0.501,-6.183,1,0,139.861,0.532
1051,0.71,254867,0.653,-8.305,1,0,94.007,0.943
1052,0.562,265533,0.594,-4.578,0,0,62.876000000000005,0.423
1053,0.9470000000000001,180493,0.883,-6.306,0,0,100.00399999999999,0.56
1054,0.9,223573,0.733,-7.178,1,0,98.06200000000001,0.679
1055,0.7,233867,0.529,-6.816,0,0,143.555,0.386
1056,0.6990000000000001,207187,0.5920000000000001,-8.298,1,0,94.93299999999999,0.589
1057,0.622,220853,0.503,-6.417000000000001,1,0,93.984,0.58
1058,0.8079999999999999,266840,0.545,-5.728,0,0,109.96,0.8220000000000001
1059,0.597,228267,0.638,-5.853,0,0,121.40299999999999,0.5
1060,0.604,227667,0.8079999999999999,-5.805,0,0,193.894,0.688
1061,0.8140000000000001,230973,0.494,-7.167000000000001,1,0,128.083,0.607
1062,0.763,238827,0.7290000000000001,-4.677,1,0,108.99,0.8590000000000001
1063,0.657,255440,0.515,-6.318,1,0,139.982,0.307
1064,0.748,203867,0.688,-7.142,0,0,100.08200000000001,0.863
1065,0.705,255093,0.5720000000000001,-5.603,0,0,129.999,0.653
1066,0.8640000000000001,257813,0.607,-4.891,0,0,82.04799999999999,0.747
1067,0.595,233227,0.639,-3.159,1,0,95.912,0.7
1068,0.6559999999999999,283533,0.7240000000000001,-5.465,0,0,185.748,0.62
1069,0.6459999999999999,223973,0.6,-6.569,1,0,192.082,0.8109999999999999
1070,0.7509999999999999,265227,0.836,-5.676,1,0,90.846,0.67
1071,0.847,254307,0.884,-3.326,1,0,99.036,0.845
1072,0.741,265973,0.8590000000000001,-2.2230000000000003,1,0,109.905,0.611
1073,0.732,175560,0.7929999999999999,-7.053,1,0,95.91799999999999,0.821
1074,0.813,220960,0.6890000000000001,-5.4270000000000005,1,0,90.288,0.941
1075,0.701,239027,0.75,-3.1910000000000003,0,0,82.531,0.515
1076,0.9,236733,0.632,-6.183,0,0,94.06200000000001,0.875
1077,0.5379999999999999,214200,0.677,-6.099,1,0,132.346,0.9129999999999999
1078,0.768,282067,0.867,-3.6519999999999997,0,0,96.431,0.5589999999999999
1079,0.792,212293,0.6609999999999999,-8.211,0,0,93.005,0.297
1080,0.763,267507,0.629,-8.66,0,0,142.149,0.7090000000000001
1081,0.575,204040,0.684,-6.007000000000001,1,0,172.155,0.9259999999999999
1082,0.8540000000000001,243733,0.5429999999999999,-6.166,0,0,103.03200000000001,0.868
1083,0.525,337640,0.652,-7.042000000000001,0,0,127.67299999999999,0.602
1084,0.912,231800,0.511,-6.365,1,0,101.62799999999999,0.611
1085,0.6729999999999999,232000,0.6829999999999999,-5.693,1,0,171.86,0.713
1086,0.7609999999999999,193387,0.7240000000000001,-3.818,1,0,149.936,0.815
1087,0.838,240040,0.594,-5.695,0,0,90.038,0.507
1088,0.782,262773,0.47200000000000003,-5.016,0,0,75.88600000000001,0.354
1089,0.731,254533,0.644,-5.348,1,0,129.94,0.691
1090,0.7040000000000001,242587,0.8540000000000001,-5.477,0,0,92.988,0.688
1091,0.573,259720,0.7120000000000001,-5.976,1,0,140.012,0.34600000000000003
1092,0.662,252120,0.693,-4.298,1,0,86.009,0.655
1093,0.652,207507,0.551,-6.2989999999999995,1,0,79.995,0.37200000000000005
1094,0.732,288133,0.659,-6.0889999999999995,1,0,148.001,0.575
1095,0.593,326187,0.883,-4.781000000000001,1,0,155.171,0.6709999999999999
1096,0.937,212360,0.738,-5.301,0,0,118.994,0.9109999999999999
1097,0.68,249533,0.687,-6.162000000000001,0,0,150.053,0.467
1098,0.375,338853,0.862,-3.363,0,0,159.841,0.478
1099,0.7290000000000001,250667,0.6579999999999999,-3.386,0,0,140.043,0.551
1100,0.42700000000000005,257760,0.861,-4.874,1,0,161.776,0.581
1101,0.79,211000,0.647,-5.983,0,0,87.999,0.654
1102,0.615,221253,0.711,-5.507000000000001,1,0,144.036,0.711
1103,0.8109999999999999,246600,0.757,-6.447,1,0,130.993,0.565
1104,0.8390000000000001,239987,0.804,-2.513,1,0,122.973,0.888
1105,0.9059999999999999,292373,0.584,-7.72,0,0,129.055,0.831
1106,0.713,299747,0.746,-4.99,1,0,135.02100000000002,0.47
1107,0.675,226507,0.545,-5.614,0,0,60.048,0.445
1108,0.466,264373,0.759,-4.978,0,0,160.033,0.32799999999999996
1109,0.845,242013,0.601,-5.2829999999999995,1,0,74.008,0.32899999999999996
1110,0.951,218573,0.6,-4.675,0,0,125.04,0.8220000000000001
1111,0.619,219773,0.87,-4.956,1,0,188.77200000000002,0.94
1112,0.64,252653,0.62,-5.931,1,0,129.37,0.609
1113,0.627,216813,0.723,-6.782,1,0,84.848,0.757
1114,0.5429999999999999,206333,0.7070000000000001,-3.1069999999999998,0,0,150.336,0.491
1115,0.723,261027,0.644,-6.8629999999999995,0,0,144.09,0.645
1116,0.888,241840,0.5770000000000001,-7.702000000000001,0,0,84.00299999999999,0.609
1117,0.63,190533,0.695,-5.007,0,0,175.896,0.40299999999999997
1118,0.7240000000000001,207547,0.87,-3.614,0,0,93.01,0.81
1119,0.855,221573,0.659,-3.4410000000000003,0,0,102.06700000000001,0.731
1120,0.789,231573,0.55,-7.422999999999999,0,0,172.049,0.696
1121,0.41200000000000003,186827,0.5670000000000001,-7.1,0,0,174.519,0.42200000000000004
1122,0.502,254093,0.652,-7.224,1,0,136.04,0.649
1123,0.742,242200,0.46799999999999997,-5.557,0,0,86.443,0.369
1124,0.9209999999999999,161507,0.882,-2.464,0,0,95.288,0.326
1125,0.596,223187,0.54,-6.723,0,0,188.003,0.579
1126,0.653,238160,0.563,-5.756,1,0,77.928,0.815
1127,0.644,253933,0.518,-10.02,1,0,169.799,0.46399999999999997
1128,0.763,369320,0.703,-4.69,1,0,108.963,0.42700000000000005
1129,0.8140000000000001,268005,0.779,-3.2710000000000004,1,0,93.43,0.544
1130,0.536,288387,0.7120000000000001,-6.939,1,0,130.18,0.456
1131,0.762,170933,0.324,-7.447,0,0,209.81900000000002,0.48200000000000004
1132,0.8590000000000001,261773,0.654,-6.3260000000000005,1,0,94.00399999999999,0.897
1133,0.75,263507,0.391,-7.087000000000001,0,0,146.191,0.711
1134,0.812,238333,0.721,-5.084,1,0,94.939,0.772
1135,0.7070000000000001,236747,0.451,-10.38,1,0,73.209,0.616
1136,0.584,233053,0.682,-9.597000000000001,0,0,105.17,0.722
1137,0.569,217347,0.596,-6.486000000000001,1,0,93.134,0.757
1138,0.664,284160,0.465,-9.711,0,0,127.932,0.281
1139,0.489,267160,0.757,-4.062,0,0,168.00400000000002,0.5670000000000001
1140,0.7170000000000001,257427,0.449,-9.687999999999999,0,0,108.802,0.611
1141,0.358,327693,0.541,-4.237,0,0,85.595,0.409
1142,0.5379999999999999,232880,0.728,-3.6630000000000003,0,0,78.42699999999999,0.43700000000000006
1143,0.6679999999999999,221373,0.7240000000000001,-5.952999999999999,1,0,148.52200000000002,0.318
1144,0.63,253840,0.726,-5.372000000000001,1,0,133.317,0.327
1145,0.8140000000000001,295360,0.85,-6.112,1,0,184.58700000000002,0.7170000000000001
1146,0.768,282067,0.867,-3.6519999999999997,0,0,96.431,0.5589999999999999
1147,0.6709999999999999,198293,0.763,-4.071000000000001,1,0,91.986,0.48100000000000004
1148,0.7829999999999999,214560,0.718,-6.484,1,0,98.976,0.815
1149,0.586,261320,0.619,-6.1160000000000005,1,0,120.125,0.326
1150,0.727,284733,0.7290000000000001,-2.99,1,0,117.932,0.512
